file	contest	choice	db	details	barcode
016017.jpg	PROPOSITION 71	YES	1	None	None	20001200400094
016019.jpg	PROPOSITION 71	NO	0	None	None	20001200400094
016019.jpg	PROPOSITION 71	YES	1	None	None	20001200400094
016021.jpg	PROPOSITION 71	NO	1	None	None	20001200400094
016021.jpg	PROPOSITION 71	YES	0	None	None	20001200400094
016023.jpg	PROPOSITION 71	NO	1	None	None	20001200400094
016023.jpg	PROPOSITION 71	YES	0	None	None	20001200400094
016025.jpg	PROPOSITION 71	NO	0	None	None	20001200400094
016025.jpg	PROPOSITION 71	YES	1	None	None	20001200400094
016027.jpg	PROPOSITION 71	NO	0	None	None	20001200400094
016027.jpg	PROPOSITION 71	YES	1	None	None	20001200400094
016029.jpg	PROPOSITION 71	NO	0	None	None	20001200400094
016029.jpg	PROPOSITION 71	YES	1	None	None	20001200400094
016031.jpg	PROPOSITION 71	NO	0	None	None	20001200400094
016031.jpg	PROPOSITION 71	YES	1	None	None	20001200400094
016033.jpg	PROPOSITION 71	NO	0	None	None	20001200400094
016033.jpg	PROPOSITION 71	YES	0	None	None	20001200400094
016035.jpg	PROPOSITION 71	NO	0	None	None	20001200400094
016035.jpg	PROPOSITION 71	YES	1	None	None	20001200400094
016037.jpg	PROPOSITION 71	NO	1	None	None	20001200400094
016037.jpg	PROPOSITION 71	YES	0	None	None	20001200400094
016039.jpg	PROPOSITION 71	NO	0	None	None	20001200400094
016039.jpg	PROPOSITION 71	YES	1	None	None	20001200400094
016041.jpg	PROPOSITION 71	NO	1	None	None	20001200400094
016041.jpg	PROPOSITION 71	YES	0	None	None	20001200400094
016043.jpg	PROPOSITION 71	NO	0	None	None	20001200400094
016043.jpg	PROPOSITION 71	YES	1	None	None	20001200400094
016045.jpg	PROPOSITION 71	NO	1	None	None	20001200400094
016045.jpg	PROPOSITION 71	YES	0	None	None	20001200400094
016047.jpg	PROPOSITION 71	NO	0	None	None	20001200400094
016047.jpg	PROPOSITION 71	YES	0	None	None	20001200400094
016049.jpg	PROPOSITION 71	NO	0	None	None	20001200400094
016049.jpg	PROPOSITION 71	YES	1	None	None	20001200400094
016051.jpg	PROPOSITION 71	NO	0	None	None	20001200400094
016051.jpg	PROPOSITION 71	YES	0	None	None	20001200400094
016053.jpg	PROPOSITION 71	NO	0	None	None	20001200400094
016053.jpg	PROPOSITION 71	YES	1	None	None	20001200400094
016055.jpg	PROPOSITION 71	NO	1	None	None	20001200400094
016055.jpg	PROPOSITION 71	YES	0	None	None	20001200400094
016057.jpg	PROPOSITION 71	NO	0	None	None	20001200400094
016057.jpg	PROPOSITION 71	YES	1	None	None	20001200400094
016059.jpg	PROPOSITION 71	NO	1	None	None	20001200400094
016059.jpg	PROPOSITION 71	YES	0	None	None	20001200400094
016061.jpg	PROPOSITION 71	NO	1	None	None	20001200400094
016061.jpg	PROPOSITION 71	YES	0	None	None	20001200400094
016063.jpg	PROPOSITION 71	NO	0	None	None	20001200400094
016063.jpg	PROPOSITION 71	YES	1	None	None	20001200400094
016065.jpg	PROPOSITION 71	NO	0	None	None	20001200400094
016065.jpg	PROPOSITION 71	YES	1	None	None	20001200400094
016067.jpg	PROPOSITION 71	NO	0	None	None	20001200400094
016067.jpg	PROPOSITION 71	YES	1	None	None	20001200400094
016069.jpg	PROPOSITION 71	NO	0	None	None	20001200400094
016069.jpg	PROPOSITION 71	YES	1	None	None	20001200400094
016071.jpg	PROPOSITION 71	NO	0	None	None	20001200400094
016071.jpg	PROPOSITION 71	YES	1	None	None	20001200400094
016073.jpg	PROPOSITION 71	NO	0	None	None	20001200400094
016073.jpg	PROPOSITION 71	YES	1	None	None	20001200400094
016075.jpg	PROPOSITION 71	NO	0	None	None	20001200400094
016075.jpg	PROPOSITION 71	YES	1	None	None	20001200400094
016077.jpg	PROPOSITION 71	NO	0	None	None	20001200400094
016077.jpg	PROPOSITION 71	YES	1	None	None	20001200400094
016079.jpg	PROPOSITION 71	NO	0	None	None	20001200400094
016079.jpg	PROPOSITION 71	YES	1	None	None	20001200400094
016081.jpg	PROPOSITION 71	NO	0	None	None	20001200400094
016081.jpg	PROPOSITION 71	YES	1	None	None	20001200400094
016083.jpg	PROPOSITION 71	NO	0	None	None	20001200400094
016083.jpg	PROPOSITION 71	YES	0	None	None	20001200400094
016085.jpg	PROPOSITION 71	NO	0	None	None	20001200400094
016085.jpg	PROPOSITION 71	YES	1	None	None	20001200400094
016087.jpg	PROPOSITION 71	NO	0	None	None	20001200400094
016087.jpg	PROPOSITION 71	YES	1	None	None	20001200400094
016089.jpg	PROPOSITION 71	NO	0	None	None	20001200400094
016089.jpg	PROPOSITION 71	YES	1	None	None	20001200400094
016091.jpg	PROPOSITION 71	NO	0	None	None	20001200400094
016091.jpg	PROPOSITION 71	YES	1	None	None	20001200400094
016093.jpg	PROPOSITION 71	NO	0	None	None	20001200400094
016093.jpg	PROPOSITION 71	YES	0	None	None	20001200400094
016095.jpg	PROPOSITION 71	NO	0	None	None	20001200400094
016095.jpg	PROPOSITION 71	YES	1	None	None	20001200400094
016097.jpg	PROPOSITION 71	NO	0	None	None	20001200400094
016097.jpg	PROPOSITION 71	YES	1	None	None	20001200400094
016099.jpg	PROPOSITION 71	NO	0	None	None	20001200400094
016099.jpg	PROPOSITION 71	YES	1	None	None	20001200400094
016101.jpg	PROPOSITION 71	NO	0	None	None	20001200400094
016101.jpg	PROPOSITION 71	YES	1	None	None	20001200400094
016103.jpg	PROPOSITION 71	NO	1	None	None	20001200400094
016103.jpg	PROPOSITION 71	YES	0	None	None	20001200400094
016105.jpg	PROPOSITION 71	NO	0	None	None	20001200400094
016105.jpg	PROPOSITION 71	YES	1	None	None	20001200400094
016107.jpg	PROPOSITION 71	NO	0	None	None	20001200400094
016107.jpg	PROPOSITION 71	YES	1	None	None	20001200400094
016109.jpg	PROPOSITION 71	NO	1	None	None	20001200400094
016109.jpg	PROPOSITION 71	YES	0	None	None	20001200400094
016111.jpg	PROPOSITION 71	NO	1	None	None	20001200400094
016111.jpg	PROPOSITION 71	YES	0	None	None	20001200400094
016113.jpg	PROPOSITION 71	NO	0	None	None	20001200400094
016113.jpg	PROPOSITION 71	YES	1	None	None	20001200400094
016115.jpg	PROPOSITION 71	NO	0	None	None	20001200400094
016115.jpg	PROPOSITION 71	YES	1	None	None	20001200400094
016117.jpg	PROPOSITION 71	NO	0	None	None	20001200400094
016117.jpg	PROPOSITION 71	YES	1	None	None	20001200400094
016119.jpg	PROPOSITION 71	NO	0	None	None	20001200400094
016119.jpg	PROPOSITION 71	YES	1	None	None	20001200400094
016121.jpg	PROPOSITION 71	NO	0	None	None	20001200400094
016121.jpg	PROPOSITION 71	YES	1	None	None	20001200400094
016123.jpg	PROPOSITION 71	NO	0	None	None	20001200400094
016123.jpg	PROPOSITION 71	YES	1	None	None	20001200400094
016125.jpg	PROPOSITION 71	NO	0	None	None	20001200400094
016125.jpg	PROPOSITION 71	YES	1	None	None	20001200400094
016127.jpg	PROPOSITION 71	NO	0	None	None	20001200400094
016127.jpg	PROPOSITION 71	YES	0	None	None	20001200400094
016129.jpg	PROPOSITION 71	NO	0	None	None	20001200400094
016129.jpg	PROPOSITION 71	YES	1	None	None	20001200400094
016131.jpg	PROPOSITION 71	NO	0	None	None	20001200400094
016131.jpg	PROPOSITION 71	YES	0	None	None	20001200400094
016133.jpg	PROPOSITION 71	NO	0	None	None	20001200400094
016133.jpg	PROPOSITION 71	YES	1	None	None	20001200400094
016135.jpg	PROPOSITION 71	NO	1	None	None	20001200400094
016135.jpg	PROPOSITION 71	YES	0	None	None	20001200400094
016137.jpg	PROPOSITION 71	NO	0	None	None	20001200400094
016137.jpg	PROPOSITION 71	YES	1	None	None	20001200400094
016139.jpg	PROPOSITION 71	NO	0	None	None	20001200400094
016139.jpg	PROPOSITION 71	YES	1	None	None	20001200400094
016141.jpg	PROPOSITION 71	NO	0	None	None	20001200400094
016141.jpg	PROPOSITION 71	YES	0	None	None	20001200400094
016143.jpg	PROPOSITION 71	NO	0	None	None	20001200400094
016143.jpg	PROPOSITION 71	YES	1	None	None	20001200400094
016145.jpg	PROPOSITION 71	NO	0	None	None	20001200400094
016145.jpg	PROPOSITION 71	YES	0	None	None	20001200400094
016147.jpg	PROPOSITION 71	NO	0	None	None	20001200400094
016147.jpg	PROPOSITION 71	YES	1	None	None	20001200400094
016149.jpg	PROPOSITION 71	NO	0	None	None	20001200400094
016149.jpg	PROPOSITION 71	YES	1	None	None	20001200400094
016151.jpg	PROPOSITION 71	NO	0	None	None	20001200400094
016151.jpg	PROPOSITION 71	YES	1	None	None	20001200400094
016153.jpg	PROPOSITION 71	NO	0	None	None	20001200400094
016153.jpg	PROPOSITION 71	YES	1	None	None	20001200400094
016155.jpg	PROPOSITION 71	NO	0	None	None	20001200400094
016155.jpg	PROPOSITION 71	YES	1	None	None	20001200400094
016157.jpg	PROPOSITION 71	NO	1	None	None	20001200400094
016157.jpg	PROPOSITION 71	YES	0	None	None	20001200400094
016159.jpg	PROPOSITION 71	NO	1	None	None	20001200400094
016159.jpg	PROPOSITION 71	YES	0	None	None	20001200400094
016161.jpg	PROPOSITION 71	NO	1	None	None	20001200400094
016161.jpg	PROPOSITION 71	YES	0	None	None	20001200400094
016163.jpg	PROPOSITION 71	NO	0	None	None	20001200400094
016163.jpg	PROPOSITION 71	YES	1	None	None	20001200400094
016165.jpg	PROPOSITION 71	NO	0	None	None	20001200400094
016165.jpg	PROPOSITION 71	YES	1	None	None	20001200400094
016167.jpg	PROPOSITION 71	NO	0	None	None	20001200400094
016167.jpg	PROPOSITION 71	YES	1	None	None	20001200400094
016169.jpg	PROPOSITION 71	NO	1	None	None	20001200400094
016169.jpg	PROPOSITION 71	YES	0	None	None	20001200400094
016171.jpg	PROPOSITION 71	NO	0	None	None	20001200400094
016171.jpg	PROPOSITION 71	YES	1	None	None	20001200400094
016173.jpg	PROPOSITION 71	NO	0	None	None	20001200400094
016173.jpg	PROPOSITION 71	YES	1	None	None	20001200400094
016175.jpg	PROPOSITION 71	NO	0	None	None	20001200400094
016175.jpg	PROPOSITION 71	YES	0	None	None	20001200400094
016177.jpg	PROPOSITION 71	NO	1	None	None	20001200400094
016177.jpg	PROPOSITION 71	YES	0	None	None	20001200400094
016179.jpg	PROPOSITION 71	NO	0	None	None	20001200400094
016179.jpg	PROPOSITION 71	YES	1	None	None	20001200400094
016181.jpg	PROPOSITION 71	NO	0	None	None	20001200400094
016181.jpg	PROPOSITION 71	YES	1	None	None	20001200400094
016183.jpg	PROPOSITION 71	NO	0	None	None	20001200400094
016183.jpg	PROPOSITION 71	YES	0	None	None	20001200400094
016185.jpg	PROPOSITION 71	NO	1	None	None	20001200400094
016185.jpg	PROPOSITION 71	YES	0	None	None	20001200400094
016187.jpg	PROPOSITION 71	NO	0	None	None	20001200400094
016187.jpg	PROPOSITION 71	YES	1	None	None	20001200400094
016189.jpg	PROPOSITION 71	NO	0	None	None	20001200400094
016189.jpg	PROPOSITION 71	YES	1	None	None	20001200400094
016191.jpg	PROPOSITION 71	NO	0	None	None	20001200400094
016191.jpg	PROPOSITION 71	YES	0	None	None	20001200400094
016193.jpg	PROPOSITION 71	NO	0	None	None	20001200400094
016193.jpg	PROPOSITION 71	YES	1	None	None	20001200400094
016195.jpg	PROPOSITION 71	NO	0	None	None	20001200400094
016195.jpg	PROPOSITION 71	YES	0	None	None	20001200400094
016197.jpg	PROPOSITION 71	NO	1	None	None	20001200400094
016197.jpg	PROPOSITION 71	YES	0	None	None	20001200400094
016199.jpg	PROPOSITION 71	NO	1	None	None	20001200400094
016199.jpg	PROPOSITION 71	YES	0	None	None	20001200400094
016201.jpg	PROPOSITION 71	NO	1	None	None	20001200400094
016201.jpg	PROPOSITION 71	YES	0	None	None	20001200400094
016203.jpg	PROPOSITION 71	NO	0	None	None	20001200400094
016203.jpg	PROPOSITION 71	YES	1	None	None	20001200400094
016205.jpg	PROPOSITION 71	NO	0	None	None	20001200400094
016205.jpg	PROPOSITION 71	YES	1	None	None	20001200400094
016207.jpg	PROPOSITION 71	NO	0	None	None	20001200400094
016207.jpg	PROPOSITION 71	YES	1	None	None	20001200400094
016209.jpg	PROPOSITION 71	NO	0	None	None	20001200400094
016209.jpg	PROPOSITION 71	YES	1	None	None	20001200400094
016211.jpg	PROPOSITION 71	NO	0	None	None	20001200400094
016211.jpg	PROPOSITION 71	YES	1	None	None	20001200400094
016213.jpg	PROPOSITION 71	NO	1	None	None	20001200400094
016213.jpg	PROPOSITION 71	YES	0	None	None	20001200400094
016215.jpg	PROPOSITION 71	NO	0	None	None	20001200400094
016215.jpg	PROPOSITION 71	YES	1	None	None	20001200400094
016217.jpg	PROPOSITION 71	NO	1	None	None	20001200400094
016217.jpg	PROPOSITION 71	YES	0	None	None	20001200400094
016667.jpg	PROPOSITION 69	YES	0	1	20001210400018	20001210400018
017285.jpg	PROPOSITION 70	NO	0	1	20001160400010	20001160400010
017526.jpg	MEMBER OF THE STATE ASSEMBLY	JIM WOOD	None	1	20001240300074	None
017528.jpg	MEMBER OF THE STATE ASSEMBLY	JIM WOOD	None	1	20001240300074	None
017530.jpg	MEMBER OF THE STATE ASSEMBLY	JIM WOOD	None	1	20001240300074	None
017532.jpg	MEMBER OF THE STATE ASSEMBLY	JIM WOOD	None	0	20001240300074	None
017534.jpg	MEMBER OF THE STATE ASSEMBLY	JIM WOOD	None	1	20001240300074	None
017536.jpg	MEMBER OF THE STATE ASSEMBLY	JIM WOOD	None	1	20001240300074	None
017538.jpg	MEMBER OF THE STATE ASSEMBLY	JIM WOOD	None	0	20001240300074	None
017540.jpg	MEMBER OF THE STATE ASSEMBLY	JIM WOOD	None	1	20001240300074	None
017542.jpg	MEMBER OF THE STATE ASSEMBLY	JIM WOOD	None	1	20001240300074	None
017544.jpg	MEMBER OF THE STATE ASSEMBLY	JIM WOOD	None	0	20001240300074	None
017546.jpg	MEMBER OF THE STATE ASSEMBLY	JIM WOOD	None	1	20001240300074	None
017548.jpg	MEMBER OF THE STATE ASSEMBLY	JIM WOOD	None	1	20001240300074	None
017550.jpg	MEMBER OF THE STATE ASSEMBLY	JIM WOOD	None	1	20001240300074	None
017552.jpg	MEMBER OF THE STATE ASSEMBLY	JIM WOOD	None	1	20001240300074	None
017554.jpg	MEMBER OF THE STATE ASSEMBLY	JIM WOOD	None	1	20001240300074	None
017556.jpg	MEMBER OF THE STATE ASSEMBLY	JIM WOOD	None	1	20001240300074	None
017558.jpg	MEMBER OF THE STATE ASSEMBLY	JIM WOOD	None	1	20001240300074	None
017560.jpg	MEMBER OF THE STATE ASSEMBLY	JIM WOOD	None	1	20001240300074	None
017562.jpg	MEMBER OF THE STATE ASSEMBLY	JIM WOOD	None	1	20001240300074	None
017564.jpg	MEMBER OF THE STATE ASSEMBLY	JIM WOOD	None	1	20001240300074	None
017566.jpg	MEMBER OF THE STATE ASSEMBLY	JIM WOOD	None	1	20001240300074	None
017568.jpg	MEMBER OF THE STATE ASSEMBLY	JIM WOOD	None	1	20001240300074	None
017570.jpg	MEMBER OF THE STATE ASSEMBLY	JIM WOOD	None	1	20001240300074	None
017572.jpg	MEMBER OF THE STATE ASSEMBLY	JIM WOOD	None	1	20001240300074	None
017574.jpg	MEMBER OF THE STATE ASSEMBLY	JIM WOOD	None	0	20001240300074	None
017576.jpg	MEMBER OF THE STATE ASSEMBLY	JIM WOOD	None	0	20001240300074	None
017578.jpg	MEMBER OF THE STATE ASSEMBLY	JIM WOOD	None	1	20001240300074	None
017580.jpg	MEMBER OF THE STATE ASSEMBLY	JIM WOOD	None	1	20001240300074	None
017582.jpg	MEMBER OF THE STATE ASSEMBLY	JIM WOOD	None	1	20001240300074	None
017584.jpg	MEMBER OF THE STATE ASSEMBLY	JIM WOOD	None	1	20001240300074	None
017586.jpg	MEMBER OF THE STATE ASSEMBLY	JIM WOOD	None	1	20001240300074	None
017588.jpg	MEMBER OF THE STATE ASSEMBLY	JIM WOOD	None	1	20001240300074	None
017590.jpg	MEMBER OF THE STATE ASSEMBLY	JIM WOOD	None	0	20001240300074	None
017592.jpg	MEMBER OF THE STATE ASSEMBLY	JIM WOOD	None	1	20001240300074	None
017594.jpg	MEMBER OF THE STATE ASSEMBLY	JIM WOOD	None	0	20001240300074	None
017596.jpg	MEMBER OF THE STATE ASSEMBLY	JIM WOOD	None	1	20001240300074	None
017598.jpg	MEMBER OF THE STATE ASSEMBLY	JIM WOOD	None	1	20001240300074	None
017600.jpg	MEMBER OF THE STATE ASSEMBLY	JIM WOOD	None	1	20001240300074	None
017602.jpg	MEMBER OF THE STATE ASSEMBLY	JIM WOOD	None	1	20001240300074	None
017604.jpg	MEMBER OF THE STATE ASSEMBLY	JIM WOOD	None	0	20001240300074	None
017606.jpg	MEMBER OF THE STATE ASSEMBLY	JIM WOOD	None	1	20001240300074	None
017608.jpg	MEMBER OF THE STATE ASSEMBLY	JIM WOOD	None	1	20001240300074	None
017610.jpg	MEMBER OF THE STATE ASSEMBLY	JIM WOOD	None	1	20001240300074	None
017612.jpg	MEMBER OF THE STATE ASSEMBLY	JIM WOOD	None	1	20001240300074	None
017614.jpg	MEMBER OF THE STATE ASSEMBLY	JIM WOOD	None	0	20001240300074	None
017616.jpg	MEMBER OF THE STATE ASSEMBLY	JIM WOOD	None	0	20001240300074	None
017618.jpg	MEMBER OF THE STATE ASSEMBLY	JIM WOOD	None	0	20001240300074	None
017620.jpg	MEMBER OF THE STATE ASSEMBLY	JIM WOOD	None	0	20001240300074	None
017622.jpg	MEMBER OF THE STATE ASSEMBLY	JIM WOOD	None	1	20001240300074	None
017624.jpg	MEMBER OF THE STATE ASSEMBLY	JIM WOOD	None	1	20001240300074	None
017626.jpg	MEMBER OF THE STATE ASSEMBLY	JIM WOOD	None	1	20001240300074	None
017628.jpg	MEMBER OF THE STATE ASSEMBLY	JIM WOOD	None	1	20001240300074	None
017630.jpg	MEMBER OF THE STATE ASSEMBLY	JIM WOOD	None	1	20001240300074	None
017632.jpg	MEMBER OF THE STATE ASSEMBLY	JIM WOOD	None	1	20001240300074	None
017634.jpg	MEMBER OF THE STATE ASSEMBLY	JIM WOOD	None	1	20001240300074	None
017636.jpg	MEMBER OF THE STATE ASSEMBLY	JIM WOOD	None	1	20001240300074	None
017638.jpg	MEMBER OF THE STATE ASSEMBLY	JIM WOOD	None	0	20001240300074	None
017640.jpg	MEMBER OF THE STATE ASSEMBLY	JIM WOOD	None	0	20001240300074	None
017642.jpg	MEMBER OF THE STATE ASSEMBLY	JIM WOOD	None	1	20001240300074	None
017644.jpg	MEMBER OF THE STATE ASSEMBLY	JIM WOOD	None	0	20001240300074	None
017903.jpg	ATTORNEY GENERAL	ERIC EARLY	0	1	10001250200006	10001250200006
017903.jpg	SECRETARY OF STATE	MARK P. MEUSER	0	1	10001250200006	10001250200006
018037.jpg	AUDITOR-CONTROLLER	KAREN PAZ DOMINGUEZ	1	0	20001250400005	20001250400005
018037.jpg	PROPOSITION 70	YES	1	0	20001250400005	20001250400005
018822.jpg	SUPERINTENDENT OF SCHOOLS	CHRISTOPHER HARTLEY	0	1	20001260300019	20001260300019
018918.jpg	JUDGE OF THE SUPERIOR COURT	LAWRENCE KILLORAN	1	0	20001260300019	20001260300019
018918.jpg	SUPERVISOR DISTRICT FIVE	RYAN SUNDBERG	0	1	20001260300019	20001260300019
018918.jpg	UNITED STATE REPRESENTATIVE	JARED HUFFMAN	1	0	20001260300019	20001260300019
018919.jpg	DISTRICT ATTORNEY	MAGGIE FLEMING	1	0	20001260400026	20001260400026
018919.jpg	PROPOSITION 68	NO	1	0	20001260400026	20001260400026
018919.jpg	PROPOSITION 69	NO	1	0	20001260400026	20001260400026
018919.jpg	PROPOSITION 70	NO	1	0	20001260400026	20001260400026
018919.jpg	PROPOSITION 72	NO	1	0	20001260400026	20001260400026
018919.jpg	SHERIFF, CORONER, PUBLIC ADMINISTRATOR	WILLIAM "BILLY" HONSAL	1	0	20001260400026	20001260400026
019862.jpg	SUPERINTENDENT OF SCHOOLS	CHRISTOPHER HARTLEY	1	0	20000820300065	20000820300065
019904.jpg	JUDGE OF THE SUPERIOR COURT	LATHE GILL	1	0	20000820300065	20000820300065
020087.jpg	AUDITOR-CONTROLLER	KAREN PAZ DOMINGUEZ	0	1	20000830400093	20000830400093
020089.jpg	AUDITOR-CONTROLLER	KAREN PAZ DOMINGUEZ	1	0	20000830400093	20000830400093
020091.jpg	AUDITOR-CONTROLLER	KAREN PAZ DOMINGUEZ	1	0	20000830400093	20000830400093
020093.jpg	AUDITOR-CONTROLLER	KAREN PAZ DOMINGUEZ	1	0	20000830400093	20000830400093
020095.jpg	AUDITOR-CONTROLLER	KAREN PAZ DOMINGUEZ	1	0	20000830400093	20000830400093
020097.jpg	AUDITOR-CONTROLLER	KAREN PAZ DOMINGUEZ	1	0	20000830400093	20000830400093
020099.jpg	AUDITOR-CONTROLLER	KAREN PAZ DOMINGUEZ	1	0	20000830400093	20000830400093
020105.jpg	AUDITOR-CONTROLLER	KAREN PAZ DOMINGUEZ	0	1	20000830400093	20000830400093
020107.jpg	AUDITOR-CONTROLLER	KAREN PAZ DOMINGUEZ	1	0	20000830400093	20000830400093
020111.jpg	AUDITOR-CONTROLLER	KAREN PAZ DOMINGUEZ	1	0	20000830400093	20000830400093
020113.jpg	AUDITOR-CONTROLLER	KAREN PAZ DOMINGUEZ	0	1	20000830400093	20000830400093
020115.jpg	AUDITOR-CONTROLLER	KAREN PAZ DOMINGUEZ	1	0	20000830400093	20000830400093
020117.jpg	AUDITOR-CONTROLLER	KAREN PAZ DOMINGUEZ	0	1	20000830400093	20000830400093
020119.jpg	AUDITOR-CONTROLLER	KAREN PAZ DOMINGUEZ	0	1	20000830400093	20000830400093
020121.jpg	AUDITOR-CONTROLLER	KAREN PAZ DOMINGUEZ	0	1	20000830400093	20000830400093
020123.jpg	AUDITOR-CONTROLLER	KAREN PAZ DOMINGUEZ	0	1	20000830400093	20000830400093
020125.jpg	AUDITOR-CONTROLLER	KAREN PAZ DOMINGUEZ	1	0	20000830400093	20000830400093
020127.jpg	AUDITOR-CONTROLLER	KAREN PAZ DOMINGUEZ	1	0	20000830400093	20000830400093
020129.jpg	AUDITOR-CONTROLLER	KAREN PAZ DOMINGUEZ	0	1	20000830400093	20000830400093
020131.jpg	AUDITOR-CONTROLLER	KAREN PAZ DOMINGUEZ	1	0	20000830400093	20000830400093
020133.jpg	AUDITOR-CONTROLLER	KAREN PAZ DOMINGUEZ	0	1	20000830400093	20000830400093
020135.jpg	AUDITOR-CONTROLLER	KAREN PAZ DOMINGUEZ	1	0	20000830400093	20000830400093
020137.jpg	AUDITOR-CONTROLLER	KAREN PAZ DOMINGUEZ	0	1	20000830400093	20000830400093
020141.jpg	AUDITOR-CONTROLLER	KAREN PAZ DOMINGUEZ	1	0	20000830400093	20000830400093
020143.jpg	AUDITOR-CONTROLLER	KAREN PAZ DOMINGUEZ	0	1	20000830400093	20000830400093
020145.jpg	AUDITOR-CONTROLLER	KAREN PAZ DOMINGUEZ	0	1	20000830400093	20000830400093
020147.jpg	AUDITOR-CONTROLLER	KAREN PAZ DOMINGUEZ	1	0	20000830400093	20000830400093
020151.jpg	AUDITOR-CONTROLLER	KAREN PAZ DOMINGUEZ	0	1	20000830400093	20000830400093
020153.jpg	AUDITOR-CONTROLLER	KAREN PAZ DOMINGUEZ	1	0	20000830400093	20000830400093
020155.jpg	AUDITOR-CONTROLLER	KAREN PAZ DOMINGUEZ	1	0	20000830400093	20000830400093
020157.jpg	AUDITOR-CONTROLLER	KAREN PAZ DOMINGUEZ	1	0	20000830400093	20000830400093
020159.jpg	AUDITOR-CONTROLLER	KAREN PAZ DOMINGUEZ	0	1	20000830400093	20000830400093
020161.jpg	AUDITOR-CONTROLLER	KAREN PAZ DOMINGUEZ	0	1	20000830400093	20000830400093
020163.jpg	AUDITOR-CONTROLLER	KAREN PAZ DOMINGUEZ	1	0	20000830400093	20000830400093
020167.jpg	AUDITOR-CONTROLLER	KAREN PAZ DOMINGUEZ	0	1	20000830400093	20000830400093
020169.jpg	AUDITOR-CONTROLLER	KAREN PAZ DOMINGUEZ	1	0	20000830400093	20000830400093
020478.jpg	ASSESSOR	MARI A. WILSON	0	1	20000840300010	20000840300010
020478.jpg	ASSESSOR	WRITEIN	1	0	20000840300010	20000840300010
020478.jpg	JUDGE OF THE SUPERIOR COURT	LATHE GILL	0	1	20000840300010	20000840300010
020478.jpg	JUDGE OF THE SUPERIOR COURT	LAWRENCE KILLORAN	1	0	20000840300010	20000840300010
020478.jpg	STATE SENATOR	VERONICA "RONI" JACOBI	0	1	20000840300010	20000840300010
020478.jpg	SUPERVISOR DISTRICT FOUR	DANI BURKHART	0	1	20000840300010	20000840300010
020478.jpg	SUPERVISOR DISTRICT FOUR	MARY ANN LYONS	1	0	20000840300010	20000840300010
020478.jpg	UNITED STATE SENATOR	ARUN K. BHUMITRA	1	0	20000840300010	20000840300010
020478.jpg	UNITED STATE SENATOR	DOUGLAS HOWARD PIERCE	1	0	20000840300010	20000840300010
020478.jpg	UNITED STATE SENATOR	ROQUE "ROCKY" DE LA FUENTE	1	0	20000840300010	20000840300010
020614.jpg	GOVERNOR	WRITEIN	1	0	10000850100032	10000850100032
020640.jpg	GOVERNOR	ALBERT CAESAR MEZZETTI	1	0	10000850100032	10000850100032
020646.jpg	GOVERNOR	WRITEIN	1	0	10000850100032	10000850100032
020648.jpg	GOVERNOR	ALBERT CAESAR MEZZETTI	1	0	10000850100032	10000850100032
020684.jpg	GOVERNOR	KLEMENT TINAJ	1	0	10000850100032	10000850100032
020692.jpg	GOVERNOR	ROBERT C. NEWMAN, II	1	0	10000850100032	10000850100032
